id,key,value,type 
2065840614,place,village,regular
2065840677,name,樟埔村,regular
2065840677,place,village,regular
2065840845,name,樟树布村,regular
2065840845,place,village,regular
2065841274,name,横岗村,regular
2065841274,en,Henggang Village,name
2065841274,zh,横岗村,name
2065841274,place,village,regular
2065842405,name,民主村,regular
2065842405,place,village,regular
2065842638,name,民治村,regular
2065842638,place,village,regular
2065843291,name,水头村,regular
2065843291,place,village,regular
2065843305,name,水头沙村,regular
2065843305,place,village,regular
2065843433,name,水径村,regular
2065843433,place,village,regular
2065843700,name,水田村,regular
2065843700,place,village,regular
2065845387,name,江边村,regular
2065845387,place,village,regular
2065845508,name,汤坑村,regular
2065845508,place,village,regular
2065845793,name,沙三村,regular
2065845793,place,village,regular
2065845903,name,沙四村,regular
2065845903,place,village,regular
2065846120,name,沙塘布村,regular
2065846120,place,village,regular
2065846229,name,沙头村,regular
2065846229,place,village,regular
2065846232,name,沙头村,regular
2065846232,place,village,regular
2065846232,en,Sha Tau Village,name
2065846667,name,沙浦围村,regular
2065846667,place,village,regular
2065846706,name,沙湖村,regular
2065846706,place,village,regular
2065846711,name,沙湖村,regular
2065846711,place,village,regular
2065846853,name,沙田村,regular
2065846853,place,village,regular
2065847199,name,河东村,regular
2065847199,place,village,regular
2065848071,name,河西村,regular
2065848071,place,village,regular
2065848228,name,油松村,regular
2065848228,place,village,regular
2065848230,name,油柑埔村,regular
2065848230,place,village,regular
2065849634,name,洪桥头村,regular
2065849634,place,village,regular
2065849719,name,洪田新村,regular
2065849719,place,village,regular
2065849909,name,流塘村,regular
2065849909,place,village,regular
2065850856,name,涌头村,regular
2065850856,place,village,regular
2065851469,name,清湖头村,regular
2065851469,place,village,regular
2065851533,name,清湖村,regular
2065851533,place,village,regular
2065851674,name,渔业村,regular
2065851674,place,village,regular
2065852531,name,湾厦村,regular
2065852531,place,neighbourhood,regular
2065853112,name,溪头村,regular
2065853112,place,village,regular
2065853162,name,溪头村,regular
2065853162,place,village,regular
2065853266,name,溪涌村,regular
2065853266,en,Qichong,name
2065853266,zh,溪涌村,name
2065853266,place,village,regular
2065854949,name,燕川村,regular
2065854949,place,village,regular
2065855350,name,牛湖村 Niu Hu,regular
2065855350,place,village,regular
2065855857,name,玉律村,regular
2065855857,place,village,regular
2065856294,name,王母村,regular
2065856294,place,village,regular
2065856307,name,王联村,regular
2065856307,place,village,regular
2065856544,name,珠光村,regular
2065856544,place,village,regular
2065857718,name,田厦村,regular
2065857718,place,village,regular
2065858177,name,田心村,regular
2065858177,place,village,regular
2065858185,name,田心村,regular
2065858185,place,village,regular
2065858624,name,甲子塘村,regular
2065858624,place,village,regular
2065858691,name,畔湖村,regular
2065858691,place,village,regular
2065859129,name,白坭坑村,regular
2065859129,place,village,regular
2065859711,name,白石厦村,regular
2065859711,place,village,regular
2065859770,name,白石村,regular
2065859770,place,village,regular
2065860726,name,盛平村,regular
2065860726,place,village,regular
2065861161,name,石井村,regular
2065861161,place,village,regular
2065861808,name,石家村,regular
2065861808,place,village,regular
2065862002,name,石岩村,regular
2065862002,place,village,regular
2065862385,name,石桥村,regular
2065862385,place,village,regular
2065863470,name,石马村 Shimacun,regular
2065863470,place,village,regular
2065863543,name,石鼓村,regular
2065863543,place,village,regular
2065863910,name,碧头村,regular
2065863910,place,village,regular
2065863910,en,Bitou,name
2065863910,zh,碧头村,name
2065863910,zh_py,Bì tóu cūn,name
2065863916,name,碧岭村,regular
2065863916,place,village,regular
2065865053,name,福林村,regular
2065865053,place,village,regular
2065865057,name,福民村,regular
2065865057,place,village,regular
2065865070,name,福永村,regular
2065865070,place,village,regular
2065865548,name,秀新村,regular
2065865548,place,village,regular
2065865874,name,移民新村,regular
2065865874,place,village,regular
2065865879,name,移民新村,regular
2065865879,place,village,regular
2065865882,name,移民新村,regular
2065865882,place,village,regular
2065866370,name,章阁村,regular
2065866370,place,village,regular
2065866618,name,竹坑村,regular
2065866618,place,village,regular
2065866646,name,竹塘村 Zhutangcun,regular
2065866646,place,village,regular
2065866676,name,竹尾田村,regular
2065866676,place,village,regular
2065866781,name,竹村,regular
2065866781,place,village,regular
2065867737,name,简龙村,regular
2065867737,place,village,regular
2065869087,name,红星村,regular
2065869087,place,village,regular
2065869090,name,红星村,regular
2065869090,place,village,regular
2065869370,name,红花村,regular
2065869370,place,village,regular
2065870760,name,罗田村,regular
2065870760,place,village,regular
2065870772,name,罗租村,regular
2065870772,place,village,regular
2065871707,name,老坑村,regular
2065871707,place,village,regular
2065872563,name,老村,regular
2065872563,place,village,regular
2065872567,name,老村,regular
2065872567,place,village,regular
2065873622,name,臣田村,regular
2065873622,place,village,regular
2065873830,name,良安田村,regular
2065873830,place,village,regular
2065874619,name,苏村,regular
2065874619,place,village,regular
2065875418,name,荃湾村,regular
2065875418,place,village,regular
2065875831,name,荷坳村,regular
2065875831,place,village,regular
2065875952,name,荷茶村,regular
2065875952,place,village,regular
2065877206,name,蔡屋村,regular
2065877206,place,village,regular
2065877581,name,蚝一村,regular
2065877581,place,village,regular
2065877585,name,蚝三村,regular
2065877585,place,village,regular
2065877590,name,蚝四村,regular
2065877590,place,village,regular
2065877827,name,街口村,regular
2065877827,place,village,regular
2065877846,name,衙前村,regular
2065877846,place,village,regular
2065877851,name,衙边村,regular
2065877851,place,village,regular
2065877961,name,西冲村,regular
2065877961,place,village,regular
2065878047,name,西坑村,regular
2065878047,place,village,regular
2065878796,name,西湖村,regular
2065878796,place,village,regular
2065878859,name,西田村,regular
2065878859,place,village,regular
2065879100,name,解放村,regular
2065879100,place,village,regular
2065879103,name,解放村,regular
2065879103,place,village,regular
2065879226,name,诸佛岭村,regular
2065879226,place,village,regular
2065879320,name,谢坑村,regular
2065879320,place,village,regular
2065880214,name,车村,regular
2065880214,place,village,regular
2065880319,name,辅城坳村,regular
2065880319,place,village,regular
2065880331,name,辛养村,regular
2065880331,place,village,regular
2065883534,name,金门塘村,regular
2065883534,place,village,regular
2065883624,name,金龟村 Jingui,regular
2065883624,place,village,regular
2065883624,en,Jingui,name
2065884382,name,锦厦村,regular
2065884382,place,village,regular
2065884818,name,长圳村,regular
2065884818,place,village,regular
2065885766,name,长莆村,regular
2065885766,place,village,regular
2065887105,name,陈屋村,regular
2065887105,place,village,regular
2065887872,name,隔村,regular
2065887872,place,village,regular
2065887876,name,隔水村,regular
2065887876,place,village,regular
2065888135,name,雪象村,regular
2065888135,place,village,regular
2065888229,name,霞新村,regular
2065888229,place,village,regular
2065888433,name,青皇村,regular
2065888433,place,village,regular
2065888944,name,马山头村,regular
2065888944,place,village,regular
2065888995,name,马峦村,regular
2065888995,en,Maluan,name
2065888995,zh,马峦村,name
2065888995,place,village,regular
2065889096,name,马竹村,regular
2065889096,place,village,regular
2065889152,name,马鞍山村,regular
2065889152,place,village,regular
2065889893,name,高源村,regular
2065889893,en,Gaoyuan,name
2065889893,zh,高源村,name
2065889893,zh_pinyin,gāo yuán cūn,name
2065889893,place,village,regular
2065890465,name,鹅公岭村,regular
2065890465,place,village,regular
2065890551,name,鹏城村,regular
2065890551,place,village,regular
2065892555,name,黄洞村,regular
2065892555,place,village,regular
2065892710,name,黄田村,regular
2065892710,place,village,regular
2065893105,name,黄鱼涌村,regular
2065893105,place,village,regular
2065893227,name,黎岗村,regular
2065893227,place,village,regular
2065893522,name,龙东村,regular
2065893522,place,village,regular
2065893713,name,龙口村,regular
2065893713,place,village,regular
2065894237,name,龙岗村,regular
2065894237,place,village,regular
2065894464,name,龙村,regular
2065894464,place,village,regular
2065894899,name,龙田村,regular
2065894899,place,village,regular
2065895082,name,龙背岭村,regular
2065895082,place,village,regular
2069626921,power,tower,regular
2069626922,power,tower,regular
2069626925,power,tower,regular
2069626926,power,tower,regular
2069626927,power,tower,regular
2069626928,power,tower,regular
2069626929,power,tower,regular
2069626930,power,tower,regular
2069626931,power,tower,regular
2069626932,power,tower,regular
2069626933,power,tower,regular
2069626934,power,tower,regular
2069626935,power,tower,regular
2069626936,power,tower,regular
2069626937,power,tower,regular
2069626938,power,tower,regular
2069626939,power,tower,regular
2069626940,power,tower,regular
2069626941,power,tower,regular
2069626942,power,tower,regular
2069626943,power,tower,regular
2069626944,power,tower,regular
2069626945,power,tower,regular
2069626946,power,tower,regular
2069626947,power,tower,regular
2069626948,power,tower,regular
2069626949,power,tower,regular
2069626950,power,tower,regular
2069626951,power,tower,regular
2069626952,power,tower,regular
2069626953,power,tower,regular
2069626954,power,tower,regular
2069626955,power,tower,regular
2069626956,power,tower,regular
2069626957,power,tower,regular
2069626958,power,tower,regular
2069626959,power,tower,regular
2069626960,power,tower,regular
2069626961,power,tower,regular
2069626962,power,tower,regular
2069626963,power,tower,regular
2069626964,power,tower,regular
2069626965,power,tower,regular
2069626966,power,tower,regular
2069626967,power,tower,regular
2069626968,power,tower,regular
2069626969,power,tower,regular
